,Date,Percent Illumination,Total Crimes,City
969,2017-08-27,30.0,1276,NYC
970,2017-08-28,39.0,1200,NYC
971,2017-08-29,49.0,1111,NYC
972,2017-08-30,58.0,1353,NYC
973,2017-08-31,67.0,1325,NYC
974,2017-09-01,76.0,1497,NYC
975,2017-09-02,84.0,1346,NYC
976,2017-09-03,90.0,1084,NYC
977,2017-09-04,95.0,1228,NYC
978,2017-09-05,99.0,1394,NYC
979,2017-09-06,100.0,1254,NYC
980,2017-09-07,99.0,1333,NYC
981,2017-09-08,96.0,1392,NYC
982,2017-09-09,90.0,1305,NYC
983,2017-09-10,82.0,1254,NYC
984,2017-09-11,73.0,1198,NYC
985,2017-09-12,62.0,1280,NYC
986,2017-09-13,51.0,1349,NYC
987,2017-09-14,39.0,1347,NYC
988,2017-09-15,29.0,1510,NYC
989,2017-09-16,19.0,1426,NYC
990,2017-09-17,11.0,1293,NYC
991,2017-09-18,5.0,1275,NYC
992,2017-09-19,1.0,1173,NYC
993,2017-09-20,0.0,1436,NYC
994,2017-09-21,1.0,1317,NYC
995,2017-09-22,4.0,1393,NYC
996,2017-09-23,10.0,1474,NYC
997,2017-09-24,16.0,1272,NYC
998,2017-09-25,24.0,1205,NYC
999,2017-09-26,32.0,1284,NYC
1000,2017-09-27,42.0,1342,NYC
1001,2017-09-28,51.0,1452,NYC
1002,2017-09-29,60.0,1327,NYC
1003,2017-09-30,70.0,1293,NYC
1004,2017-10-01,78.0,1317,NYC
1005,2017-10-02,86.0,1289,NYC
1006,2017-10-03,92.0,1281,NYC
1007,2017-10-04,97.0,1342,NYC
1008,2017-10-05,100.0,1330,NYC
1009,2017-10-06,100.0,1591,NYC
1010,2017-10-07,97.0,1287,NYC
1011,2017-10-08,92.0,1163,NYC
1012,2017-10-09,85.0,1141,NYC
1013,2017-10-10,75.0,1453,NYC
1014,2017-10-11,65.0,1400,NYC
1015,2017-10-12,54.0,1330,NYC
1016,2017-10-13,42.0,1500,NYC
1017,2017-10-14,32.0,1304,NYC
1018,2017-10-15,22.0,1333,NYC
1019,2017-10-16,14.0,1222,NYC
1020,2017-10-17,7.0,1282,NYC
1021,2017-10-18,3.0,1331,NYC
1022,2017-10-19,1.0,1362,NYC
1023,2017-10-20,0.0,1351,NYC
1024,2017-10-21,2.0,1351,NYC
1025,2017-10-22,6.0,1217,NYC
1026,2017-10-23,11.0,1389,NYC
1027,2017-10-24,18.0,1354,NYC
1028,2017-10-25,25.0,1416,NYC
1029,2017-10-26,34.0,1338,NYC
1030,2017-10-27,43.0,1304,NYC
1031,2017-10-28,53.0,1315,NYC
1032,2017-10-29,62.0,1126,NYC
1033,2017-10-30,72.0,1137,NYC
1034,2017-10-31,81.0,1407,NYC
1035,2017-11-01,88.0,1378,NYC
1036,2017-11-02,94.0,1408,NYC
1037,2017-11-03,98.0,1401,NYC
1038,2017-11-04,100.0,1193,NYC
1039,2017-11-05,98.0,1103,NYC
1040,2017-11-06,94.0,1219,NYC
1041,2017-11-07,87.0,1163,NYC
1042,2017-11-08,79.0,1251,NYC
1043,2017-11-09,68.0,1255,NYC
1044,2017-11-10,57.0,1194,NYC
1045,2017-11-11,46.0,1120,NYC
1046,2017-11-12,36.0,1122,NYC
1047,2017-11-13,26.0,1188,NYC
1048,2017-11-14,17.0,1194,NYC
1049,2017-11-15,10.0,1301,NYC
1050,2017-11-16,5.0,1186,NYC
1051,2017-11-17,2.0,1293,NYC
1052,2017-11-18,0.0,1293,NYC
1053,2017-11-19,1.0,1128,NYC
1054,2017-11-20,3.0,1202,NYC
1055,2017-11-21,7.0,1155,NYC
1056,2017-11-22,12.0,1268,NYC
1057,2017-11-23,19.0,821,NYC
1058,2017-11-24,27.0,1218,NYC
1059,2017-11-25,36.0,1202,NYC
1060,2017-11-26,45.0,1113,NYC
1061,2017-11-27,55.0,1234,NYC
1062,2017-11-28,65.0,1231,NYC
1063,2017-11-29,75.0,1229,NYC
1064,2017-11-30,84.0,1282,NYC
1065,2017-12-01,91.0,1424,NYC
1066,2017-12-02,97.0,1217,NYC
1067,2017-12-03,100.0,1114,NYC
1068,2017-12-04,99.0,1192,NYC
1069,2017-12-05,96.0,1262,NYC
1070,2017-12-06,90.0,1233,NYC
1071,2017-12-07,82.0,1201,NYC
1072,2017-12-08,73.0,1297,NYC
1073,2017-12-09,62.0,1087,NYC
1074,2017-12-10,51.0,1097,NYC
1075,2017-12-11,41.0,1093,NYC
1076,2017-12-12,31.0,1160,NYC
1077,2017-12-13,22.0,1080,NYC
1078,2017-12-14,15.0,1030,NYC
1079,2017-12-15,9.0,1103,NYC
1080,2017-12-16,4.0,1129,NYC
1081,2017-12-17,1.0,1129,NYC
1082,2017-12-18,0.0,1069,NYC
1083,2017-12-19,1.0,1166,NYC
1084,2017-12-20,3.0,1205,NYC
1085,2017-12-21,8.0,1143,NYC
1086,2017-12-22,13.0,1183,NYC
1087,2017-12-23,20.0,1117,NYC
1088,2017-12-24,29.0,911,NYC
1089,2017-12-25,38.0,717,NYC
1090,2017-12-26,48.0,912,NYC
1091,2017-12-27,59.0,939,NYC
1092,2017-12-28,69.0,905,NYC
1093,2017-12-29,79.0,895,NYC
1094,2017-12-30,88.0,840,NYC
1095,2017-12-31,94.0,609,NYC
